"AUC","Accuracy","Sensitivity","Specificity","F1"
0.833871613740238,0.864322456356378,0.909074202349482,0.758669025130995,0.90396901818284
0.654748401704841,0.7824174296439,0.970044812621044,0.339451990788639,0.862325715829621
0.715025246008786,0.814680939802586,0.961138834306394,0.468911657711177,0.879321271064782
0.778105466289437,0.846328772020417,0.946592403059133,0.609618529519741,0.896416929389479
0.81685599000431,0.862822982661715,0.930377867937064,0.703334112071555,0.90502055802313
0.83801112165528,0.854610633353856,0.879005923182403,0.797016320128158,0.894669822519263
0.837678183241286,0.859426823697643,0.89138947398182,0.783966892500751,0.899078906094049
0.680651933904749,0.796349625628091,0.966383465980576,0.394920401828922,0.869566876550277
0.690180877162327,0.801493515521042,0.965082910417167,0.415278843907486,0.872291219462333
0.78285792335472,0.848573017417728,0.945150482760571,0.62056536394887,0.897635046688193
0.832903657368301,0.864570713590594,0.911109854535687,0.754697460200914,0.904321593938543
0.768110721912581,0.841462930229787,0.949264196553528,0.586957247271635,0.893754367284464
0.835277312716463,0.863905384202896,0.905978314649628,0.764576310783299,0.903404966133591
0.835164435360381,0.863895453913527,0.906119679384781,0.764209191335981,0.903412214063227
0.815464893165898,0.862247025878334,0.930999872771738,0.699929913560057,0.90471742176553
0.836884618856629,0.861879605171695,0.898613211948147,0.77515602576511,0.901384684103429
0.8356710488651,0.863458521181307,0.904296074301305,0.767046023428896,0.90295579018689
0.834674276978814,0.841462930229787,0.851439799827535,0.817908754130094,0.882975994135972
0.838022323311404,0.857937280292348,0.887205077821287,0.788839568801522,0.897687125427317
0.835396952584415,0.843667454469623,0.855822106617283,0.814971798551547,0.884938935705254
0.759703018314774,0.837421302456754,0.951639124104101,0.567766912525448,0.891581902945539
0.830816760878425,0.864868622271653,0.914912565911308,0.746720955845543,0.904871092220793
0.786928968474313,0.850549145002085,0.944047837826376,0.629810099122251,0.898729577692246
0.838100229137171,0.857708883636869,0.886526527092552,0.789673931181791,0.897469106208811
0.792905065816442,0.853309765446565,0.942082868007747,0.643727263625138,0.9002269411574
0.834338797462582,0.864113920279637,0.90787260210068,0.760804992824484,0.903720589890803
0.799354461378687,0.856100176759151,0.939495893354444,0.65921302940293,0.901695283191664
0.660555719092946,0.78553554050565,0.96921076068364,0.351900677502253,0.863929334232197
0.83399613270377,0.839010148755735,0.846378942309052,0.821613323098488,0.880755538556592
0.823739076372473,0.864411828960696,0.924186092537356,0.723292060207589,0.905447142085509
0.72934315568646,0.822039284224742,0.958269130182785,0.500417181190134,0.8832470113033
0.783979687889396,0.849148974201108,0.944924299184326,0.623035076594467,0.89796274777165
0.787733675304487,0.850936426287462,0.943821654250131,0.631645696358843,0.898943725974647
0.746937237096441,0.831135429286409,0.954876376539109,0.538998097653773,0.888197818526092
0.837914894746585,0.855921431550515,0.882384540352564,0.793445249140607,0.895878633913898
0.698234858479385,0.805713888502711,0.963669263065636,0.432800453893135,0.87450530137329
0.73549362260548,0.825207046533336,0.957053393460467,0.513933851750492,0.884957256019451
0.643980883179351,0.776628070941987,0.971571551760698,0.316390214598004,0.85936855267271
0.836981761052799,0.848731902047626,0.866000367548311,0.807963154557287,0.889418016304545
0.822033317382216,0.863974896228476,0.925613876362403,0.718452758402029,0.905303763515195
0.832863713798265,0.836378622073047,0.841544268366813,0.824183159229717,0.878431719751802
0.758223169258116,0.836666600464738,0.951950126521438,0.564496211994794,0.891165105076492
0.838050159373795,0.852773529820659,0.874411569289925,0.801688749457664,0.892980885834729
0.730880134722692,0.822833707374233,0.957972264238963,0.503788005206421,0.883675744752988
0.788325381292945,0.851254195547258,0.943736835409039,0.632913927176851,0.899129275338896
0.801494303238724,0.856944251355484,0.938435657840795,0.664552948636652,0.902115862856211
0.792352634388927,0.853101229369824,0.942379733951568,0.642325534826286,0.900127600105321
0.799010513330219,0.855941292129253,0.939608985142566,0.658412041517872,0.901608100867466
0.83470903407709,0.841552302834105,0.851609437509719,0.817808630644462,0.883054822632659
0.801427554248302,0.85690453019801,0.938435657840795,0.664419450655809,0.902091345173871
0.837212500543222,0.86067804015809,0.89516391241041,0.779261088676034,0.900267280843925
0.798977138835008,0.855921431550515,0.939608985142566,0.658345292527451,0.901595870946739
0.827435085515783,0.823697642549304,0.818204950593025,0.836665220438541,0.867023188926838
0.8374951547618,0.850777541657564,0.870297855496968,0.804692454026633,0.891230863884767
0.83789863636306,0.856209409942206,0.88311963697536,0.792677635750759,0.896142646067335
0.834582545122397,0.840996206629461,0.850421973734432,0.818743116510363,0.882547972536823
0.781032159561016,0.847629639927707,0.945503894598454,0.616560424523579,0.897097483770589
0.837954708572263,0.852396178824651,0.873619926773067,0.802289490371458,0.892649246724733
0.833486483652857,0.864511131854382,0.9101061649161,0.756866802389614,0.904188084604365
0.827941506998852,0.824909137852277,0.82045264988196,0.835430364115743,0.868130553145661
0.826920477399586,0.864908343429127,0.920736792999618,0.733104161799553,0.905441098784997
0.830051971905315,0.86503743719092,0.916453441524477,0.743650502286153,0.905123246933661
0.705093258034589,0.809308653254156,0.962467662816834,0.447718853252345,0.876405506819162
0.83093277309411,0.864828901114178,0.914643972914517,0.747221573273704,0.904820507083223
0.833667862255899,0.864441619828802,0.909667934237125,0.757667790274672,0.904101890424239
0.828479555674469,0.865017576612182,0.918715277286928,0.73824383406201,0.905322105439121
0.837201498929309,0.86060852813251,0.895008411201742,0.779394586656877,0.900206880371958
0.749828219530759,0.832575321244861,0.954183689336858,0.54547274972466,0.888973764619113
0.819994826389444,0.863597545232468,0.927677801495639,0.712311851283249,0.905257204342608
0.838179258313185,0.853806279914997,0.876772360366983,0.799586156259387,0.893907729559114
0.838125677667465,0.85712299656412,0.885042197373443,0.791209157961486,0.896935573988911
0.639309466799437,0.774105777442355,0.972207693068887,0.306411240529987,0.858085767402398
0.833641493484255,0.838106492423189,0.844668429013698,0.822614557954811,0.879952873605537
0.732374120252866,0.823608269944986,0.957689534768657,0.507058705737076,0.884095135558383
0.828947168260892,0.8651069492165,0.918248773660923,0.739645562860862,0.905335340357919
0.836065154667209,0.862822982661715,0.902147330326977,0.769982979007443,0.90233866862734
0.817678337821073,0.862991797580982,0.929586225420207,0.70577045022194,0.90505322992437
0.837399119874756,0.85043991181903,0.869605168294717,0.805193071454794,0.890934239016301
0.82919922923151,0.865136740084606,0.917951907717101,0.74044655074592,0.905326557500471
0.826927545636343,0.864918273718496,0.920750929473134,0.733104161799553,0.905448706809667
0.838154379478575,0.857460626402653,0.885833839890301,0.790474919066849,0.897236540664376
0.827263626930501,0.864957994875971,0.920355108214705,0.734172145646297,0.90543707278404
0.83455974337702,0.840747949395245,0.849842378320304,0.819277108433735,0.882315386252394
0.800991933554024,0.856765506146849,0.938732523784617,0.663251343323432,0.902033497697543
0.699060770019832,0.806130960656193,0.963485488909937,0.434636051129727,0.874720056469984
0.833628802126995,0.864481340986276,0.909823435445794,0.757434168808197,0.904142111584848
0.739648318395139,0.827381779905066,0.956318296837671,0.522978339952608,0.886148243723843
0.826661608860421,0.82184067843737,0.814755651055288,0.838567566665554,0.865318930118384
0.83242994137135,0.835296220531866,0.839508616180608,0.825351266562093,0.877465683594616
0.836908409489918,0.847669361085182,0.863484075262585,0.810332743717251,0.888439609029556
0.790973707335453,0.852515342297074,0.942959329365696,0.63898808530521,0.899824632402536
0.792190279375541,0.853021787054875,0.942422143372114,0.641958415378967,0.900083033490174
0.835579832211736,0.844640622827749,0.857956714118096,0.813202950305377,0.885825421267342
0.830344845261374,0.864908343429127,0.915704208428165,0.744985482094583,0.904970801084132
0.78887016039819,0.851492522492105,0.943524788306309,0.634215532490071,0.899254259210606
0.831648513273997,0.86488848285039,0.913739238609536,0.749557787938457,0.904773236282195
0.826843525312804,0.864908343429127,0.920849884787741,0.732837165837867,0.905451613800006
0.788351687551398,0.851264125836627,0.943722698935524,0.632980676167273,0.899133971742966
0.829903169279932,0.865017576612182,0.916623079206661,0.743183259353202,0.905126504972954
0.823249090904751,0.864372107803221,0.92480809737203,0.721690084437473,0.90547966061814
0.838180316083555,0.857659232190026,0.886286207042791,0.79007442512432,0.897412040880593
0.77461533997643,0.844749856010804,0.947822276254965,0.601408403697894,0.895585387029987
0.836260455311727,0.862624376874342,0.901369824283634,0.771151086339819,0.902135004739739
0.838118217366845,0.855504359397033,0.881055711842124,0.795180722891566,0.895467704973384
0.835629437962107,0.86350817262815,0.904479848457004,0.76677902746721,0.903005454840554
0.8344862174849,0.864064268832794,0.907533326736312,0.761439108233488,0.903656262096632
0.818211316794853,0.863051379317193,0.928950084112017,0.707472549477689,0.905031780025755
0.829250459145352,0.865087088637763,0.917753997087886,0.740746921202817,0.905276515045877
0.809756649513615,0.86024110742587,0.93443503583596,0.685078263191269,0.903784626322842
0.817711712316284,0.863011658159719,0.929586225420207,0.705837199212362,0.905065686699562
0.827328993317857,0.864928204007865,0.920185470532521,0.734472516103194,0.905402397974796
0.837376591772025,0.850827193104407,0.870594721440789,0.804158462103261,0.891296167650805
0.820980697390619,0.863766360151735,0.926645838929021,0.715315555852218,0.905267955171628
0.838013073954029,0.857748604794344,0.886752710668797,0.789273437239262,0.897518260707821
0.831499580904255,0.833151278028242,0.835578676543349,0.82742048526516,0.875557333096328
0.798924526318102,0.855901570971778,0.939637258089597,0.658211794546607,0.901586311199126
0.830931511978945,0.831880200989057,0.833274431360353,0.828588592597537,0.874425159471888
0.837587952409148,0.860002780481023,0.892944486068505,0.782231418749791,0.899608345795058
0.829318376306798,0.865047367480288,0.917556086458672,0.741080666154924,0.905232768960419
0.824121324247902,0.816339298127147,0.804902529015112,0.843340119480693,0.86027906414547
0.786169221838776,0.850211515163552,0.944330567296682,0.62800787638087,0.898551309470966
0.832119463828919,0.834332982463109,0.837586055782525,0.826652871875313,0.876589511994851
0.759127415488409,0.837153184643801,0.9518228982598,0.566431932717018,0.891441205870476
0.71861709284253,0.81653790391452,0.960446147104143,0.476788038580916,0.880309930874531
0.816695601679501,0.862773331214872,0.930490959725187,0.702900243633815,0.904999896880994
0.815837114161396,0.862445631665707,0.930943326877677,0.700730901445116,0.904836493542182
0.831966894370957,0.864660086194912,0.912707276042918,0.751226512698995,0.904530075582984
0.824976424258753,0.864650155905543,0.922956219341523,0.726996629175984,0.905483745700655
0.79949816245589,0.856139897916625,0.939382801566321,0.659613523345459,0.901709082767371
0.815923101173513,0.862485352823181,0.930915053930646,0.70093114841638,0.904858744641091
0.831783763511378,0.864848761692916,0.913442372665715,0.75012515435704,0.904719900309433
0.837904987703261,0.858394073603305,0.888505633384696,0.787304342021827,0.898116658569346
0.824140524053987,0.864421759250065,0.923620633596743,0.724660414511231,0.905401004676944
0.803380117439564,0.857728744215606,0.937601605903391,0.669158628975737,0.902522163331678
0.736383732362258,0.825673770133662,0.956897892251799,0.515869572472716,0.885212672050217
0.83352809455585,0.864461480407539,0.909922390760401,0.7571337983513,0.904138836799337
0.708495275425469,0.811155687076721,0.962029432137859,0.454961118713079,0.87740696092778
0.835596647552408,0.863448590891939,0.904380893142397,0.76681240196242,0.902957636149357
0.783834020123615,0.849079462175528,0.944966708604871,0.622701331642359,0.897924642353415
0.750447399948696,0.832823578479077,0.953886823393036,0.547007976504355,0.889089459710519
0.736739266110151,0.825862445631666,0.956841346357738,0.516637185862564,0.88531666099877
0.805473032416387,0.858493376496991,0.936414142128105,0.674531922704669,0.902884169778917
0.813362359178227,0.861482393596949,0.93220147302054,0.694523245335914,0.904350807419344
0.83528220455058,0.842803519294552,0.853857136798654,0.816707272302506,0.884141343169975
0.824179000097378,0.864421759250065,0.923564087702682,0.724793912492074,0.90539576072119
0.828717480171572,0.865027506901551,0.918390138396076,0.739044821947068,0.905298068615702
0.816764901444013,0.862803122082977,0.930462686778156,0.703067116109869,0.905015949840502
0.761673067271194,0.838364679946774,0.951073665163488,0.572272469378901,0.892085949361214
0.817906059221816,0.863041449027825,0.929374178317477,0.706437940126156,0.905064772367461
0.798669116055841,0.855772477209986,0.939693803983658,0.657644428128025,0.90151217196718
0.837692319714801,0.85944668427638,0.891417746928851,0.783966892500751,0.899094603265132
0.807597569631883,0.859397032829537,0.93552354429664,0.679671594967126,0.903361430570249
0.838161092451689,0.854551051617644,0.878638374871005,0.797683810032373,0.894591774315426
0.820100635508769,0.863597545232468,0.92752230028697,0.712678970730568,0.905242825607064
0.837903390668156,0.858175607237195,0.887968447391114,0.787838333945199,0.897920091487385
0.71718023729193,0.815803062501241,0.960743013047965,0.473617461535894,0.879920762851761
0.81578450164449,0.862425771086969,0.930971599824708,0.700597403464273,0.904826676559087
0.784616938158003,0.849476673750273,0.944797070922688,0.624436805393318,0.89814951688549
0.801398697215759,0.85690453019801,0.938478067261341,0.664319327170176,0.902095336449614
0.828247316811059,0.864948064586602,0.918884914969112,0.737609718653005,0.905293798136516
0.814493528291711,0.861909396039801,0.931593604659382,0.69739345192404,0.90456123975677
0.829503180868603,0.828603205497408,0.827280566589858,0.831725795147348,0.871483671129246
0.811922583200064,0.860946157971043,0.932993115537398,0.690852050862731,0.904089698015767
0.833832553611335,0.864362177513853,0.90922970355815,0.75843540366452,0.90400927650304
0.837475289485106,0.860141804532184,0.893453399115057,0.781497179855155,0.899749444792438
0.806104382619261,0.858731703441838,0.936074866763737,0.676133898474786,0.903000136369835
0.821320712061932,0.863865663045421,0.926391382405745,0.716250041718119,0.905306928778156
0.762529802532761,0.838811542968362,0.95091816395482,0.574141441110703,0.892336468434528
0.836652355931537,0.847093404301801,0.862437976222452,0.810866735640623,0.887944459807589
0.830390973627036,0.864878552561022,0.915562843693012,0.745219103561059,0.904938556228561
0.812936357494798,0.861343369545789,0.932484202490847,0.693388512498748,0.90429024806531
0.833947239131979,0.83890091557268,0.846181031679837,0.82171344658412,0.880659707662996
0.692588727933641,0.802754662270859,0.964658816211708,0.420518639655575,0.87295079345789
0.83813981414098,0.857142857142857,0.885070470320474,0.791209157961486,0.896951376751382
0.814232432395757,0.86183988401422,0.931805651762111,0.696659213029403,0.904537439190905
0.830278409780503,0.830341006136919,0.830433000183774,0.830123819377232,0.873042883787981
0.834051025654703,0.864223153462692,0.90856528930293,0.759536762006475,0.903856836479977
0.758082018955003,0.836616949017894,0.95203494536253,0.564129092547475,0.891144265440471
0.82980142941549,0.829089789676471,0.828043936159686,0.831558922671295,0.871904793801773
0.813377079737255,0.861462533018212,0.932130790652964,0.694623368821547,0.904331845268709
0.798721728572748,0.855792337788723,0.939665531036628,0.657777926108868,0.901521727336842
0.827829181881939,0.864928204007865,0.919450373909725,0.736207989854153,0.905333927229197
0.80734922760638,0.859277869357113,0.935594226664216,0.679104228548543,0.90329404860206
0.817776494618128,0.863021588449087,0.92951554305263,0.706037446183627,0.905065381968341
0.836425361099203,0.862693888899922,0.901299141916058,0.771551580282348,0.902172759496537
0.83789587115693,0.856070385891045,0.882780361610992,0.793011380702867,0.896016873762447
0.823873742524341,0.864411828960696,0.923988181908141,0.72375930314054,0.905428804942581
0.831657263233541,0.833548489602987,0.836327909639661,0.82698661682742,0.875914245950668
0.807530820641461,0.859357311672062,0.93552354429664,0.679538096986283,0.903336768610214
0.773285676148219,0.844084526623106,0.948133278672302,0.598438073624136,0.895215595197576
0.81578450164449,0.862425771086969,0.930971599824708,0.700597403464273,0.904826676559087
0.816460812042001,0.86271374947866,0.930688870354401,0.7022327537296,0.904980858711864
0.816848921767552,0.862813052372346,0.930363731463549,0.703334112071555,0.905013029338357
0.820362315490235,0.863627336100574,0.927211297869633,0.713513333110837,0.905232794849323
0.809277451227766,0.860121943953447,0.934844993567905,0.683709908887628,0.903748650458502
0.837509875320828,0.850757681078827,0.870227173129391,0.804792577512265,0.891210087805019
0.644367240648365,0.776846537308097,0.971543278813667,0.317191202483062,0.859483254545909
0.766229210742368,0.840549343607873,0.949773109600079,0.582685311884658,0.893258613698157
0.838070839209162,0.853329626025302,0.87575453427388,0.800387144144445,0.893488137304392
0.828686072364939,0.86503743719092,0.918460820763652,0.738911323966225,0.905310973783032
0.801303091192794,0.856864809040535,0.938520476681887,0.664085705703701,0.902074812832045
0.827007632582728,0.864868622271653,0.920510609423373,0.733504655742082,0.905394883203559
0.798112167165659,0.855544080554507,0.939948260506934,0.656276073824383,0.901395657802873
0.778948649163001,0.846716053305793,0.946309673588827,0.611587624737176,0.896623314000991
0.824976424258753,0.864650155905543,0.922956219341523,0.726996629175984,0.905483745700655
0.834901003122377,0.863984826517845,0.906727547745939,0.763074458498815,0.90352798653322
0.712641734807346,0.813399932474032,0.961478109670762,0.463805359943931,0.878626008435657
0.792828697815173,0.853270044289091,0.942097004481262,0.643560391149084,0.900203968607745
0.837290620801029,0.860598597843141,0.894852909993073,0.779728331608984,0.900184869169511
0.838151399840405,0.857172648010963,0.885127016214535,0.791175783466275,0.896976555952696
0.837970154048407,0.855107147822288,0.880292342272297,0.795647965824517,0.89512912105683
0.70196727153073,0.807660225218963,0.9629907123369,0.44094383072456,0.875529364890657
0.836978198980409,0.861402951282,0.897298519911223,0.776657878049595,0.90094744686136
0.817601385734292,0.862991797580982,0.929699317208329,0.705503454260254,0.905063683091468
0.837759534369521,0.858473515918254,0.88891559111664,0.786603477622401,0.898210178982102
0.801336465688005,0.856884669619273,0.938520476681887,0.664152454694123,0.902087069949454
0.837982893529028,0.858165676947826,0.887827082655961,0.788138704402096,0.897899078568314
0.835947010869662,0.845345673372922,0.859158314366898,0.812735707372426,0.886425623149512
0.768452119186959,0.841631745149054,0.949179377712436,0.587724860661482,0.893847014031258
0.699296942260397,0.806260054417986,0.963457215962906,0.435136668557888,0.874789818891271
0.837513867908591,0.851303846994101,0.871570138113346,0.803457597703835,0.8917140336414
0.708382982154899,0.811106035629878,0.962071841558405,0.454694122751393,0.877383423363028
0.836883021821524,0.861661138805585,0.898076025954565,0.775690017688482,0.901190873046833
0.833700652665597,0.864501201565014,0.909766889551732,0.757634415779461,0.904149427144433
0.814809203393148,0.862028559512224,0.931423966977198,0.698194439809098,0.904620031578225
0.834573879850535,0.840767809973983,0.849870651267335,0.819277108433735,0.882331789862996
0.834288969259611,0.840191853190602,0.848866961647747,0.819710976871475,0.881833334557123
0.826164294487731,0.86481897082481,0.921627390831083,0.730701198144378,0.905467247210127
0.69035030041247,0.80158288812536,0.965054637470137,0.415645963354804,0.87233811455771
0.789037032874244,0.851591825385792,0.943524788306309,0.634549277442179,0.899314842386801
0.804662055867008,0.858205398105301,0.936894782227625,0.672429329506391,0.902750818979902
0.744087865565116,0.829645885881115,0.95538528958566,0.532790441544572,0.887376001995785
0.710192058700998,0.81203948283053,0.961718429720522,0.458665687681474,0.877875991999484
0.824438129304754,0.864461480407539,0.923281358232375,0.725594900377132,0.905394633784561
0.834233746758008,0.83969533872217,0.847721907293007,0.820745586223008,0.881368636874711
0.830902747890542,0.864908343429127,0.914884292964277,0.746921202816807,0.904893736017897
0.751144330970967,0.833181068896348,0.953745458657883,0.54854320328405,0.889285784898473
0.817906059221816,0.863041449027825,0.929374178317477,0.706437940126156,0.905064772367461
0.765532279720098,0.840191853190602,0.949914474335232,0.581150085104963,0.893059108881284
0.807848462431476,0.859506266012592,0.935424588982033,0.68027233588092,0.903420028670899
0.813977022133496,0.861710790252428,0.931862197656173,0.69609184661082,0.904462007079938
0.697848501010371,0.805495422136601,0.963697536012666,0.431999466008077,0.874385136825093
0.809629635684017,0.860211316557765,0.934548127624083,0.684711143743951,0.903776615742165
0.837489254696068,0.850688169053246,0.870085808394238,0.804892700997897,0.891149173990473
0.837654154114275,0.858771424599313,0.889806188948105,0.785502119280446,0.898494040396831
0.810979491272908,0.860648249289984,0.933643393319103,0.688315589226713,0.903964468290413
0.818197180321338,0.863031518738456,0.928921811164987,0.707472549477689,0.905016699376786
0.833717125481162,0.864362177513853,0.909399341240334,0.758034909721991,0.904025463922596
0.794554123691205,0.854004885702369,0.941376044331981,0.647732203050429,0.900585586194772
0.817140841384626,0.862912355266032,0.93017995730785,0.704101725461402,0.905058285478491
0.837973096886359,0.856705924410637,0.88423641838307,0.791709775389647,0.896581380348312
0.837640512084716,0.851522313360211,0.871923549951229,0.803357474218202,0.891895018436845
0.834693884653982,0.841274254731783,0.850945023254499,0.818442746053466,0.882792907739012
0.772615051384402,0.843736966495204,0.94826050693394,0.596969595834863,0.895019146863784
0.794776743543768,0.85407439772795,0.941220543123312,0.648332943964223,0.900613430544377
0.838026699942468,0.855186590137237,0.880405434060419,0.795647965824517,0.895192646308421
0.815949407431967,0.86249528311255,0.930900917457131,0.700997897406802,0.904863654164577
0.833018845353461,0.836785763937161,0.842321774410156,0.823715916296766,0.878795923484212
0.769814573424868,0.842356656272964,0.948967330609706,0.590661816240029,0.894260422425449
0.812575722198724,0.861174554626522,0.932597294278969,0.692554150118479,0.904195392058771
0.826145056466035,0.86481897082481,0.921655663778114,0.730634449153957,0.905469872992285
0.82742890237145,0.864838831403547,0.919817922221123,0.735039882521777,0.905311489095273
0.830398041863793,0.86488848285039,0.915576980166528,0.745219103561059,0.904946206511108
0.837912640025532,0.858364282735199,0.888420814543604,0.787404465507459,0.898088671358651
0.820485395942678,0.863597545232468,0.926956841346358,0.714013950538998,0.905190502484815
0.827263626930501,0.864957994875971,0.920355108214705,0.734172145646297,0.90543707278404
0.81896064590199,0.863279775972672,0.928412898118435,0.709508393685546,0.905125484088811
0.837681687754361,0.859188496752795,0.890795742094177,0.784567633414545,0.8988645441059
0.835148492137697,0.842575122639074,0.853489588487256,0.816807395788139,0.883948375950748
